Unnamed: 0,tractid,tract,county,state,year,GEOID10,NAMELSAD10,tractid_nanda,year_nanda,pop,incpc,ppov,hinc,phs,mrent,mhmval,pown,pmulti,open_urban_space,low_development,medium_development,high_development,unclassified,forested,cultivated,cluster
2121,24009860802,Census Tract 8608.02, Calvert County, Maryland,2012,24009860802,Census Tract 8608.02,24009860802,2012,0.4777347804681472,-0.3446951140379892,-0.3710223629634516,-0.0980014326535379,0.6126203273412792,-0.3833293953218716,-0.3669458195204715,0.7530448229697067,-0.927880131917402,-0.8030546927100181,-1.366335383671232,-0.9920284218967942,-0.5402529096133604,0.6265950299364584,2.51381588078137,0.0236188946504074,5
2122,24009860802,Census Tract 8608.02, Calvert County, Maryland,2019,24009860802,Census Tract 8608.02,24009860802,2019,0.1202412027198425,-0.264998189507213,0.162569799961293,-0.3345522601320331,0.969417075669981,-0.2652458484031353,-0.7686149878230647,0.8503335105470543,-0.9740258919152572,-0.7927780003009852,-1.376361696795771,-1.0058933670295982,-0.5479415801095119,0.6274660353171154,2.5424111262640614,0.0284650156191228,5
2123,24009860401,Census Tract 8604.01,Calvert County,MD,2000,24009860401,Census Tract 8604.01,24009860401,2000,2.518592068424816,-0.4342726317003499,-0.3336405623427568,-0.2320377907156666,0.8919431845831906,-0.143366570238344,-0.4998585059852451,-0.34046929701523,-0.7212453285992184,-0.6789337119341143,-0.921853924966088,-0.8196858356246669,-0.485050406603088,1.6800811238692863,1.4815831598279834,-0.0354837809063291,5
2124,24009860401,Census Tract 8604.01, Calvert County, Maryland,2012,24009860401,Census Tract 8604.01,24009860401,2012,3.263929106957316,-0.2501269320704786,-0.331542678055875,-0.2584450047380593,0.7047658089531581,-0.1549940778836452,-0.4829162209837694,0.2310298141919473,-0.6536340064560142,-0.6755974405484225,-0.9353165430133528,-0.8579347938493302,-0.5080761447059919,1.506814229095231,1.572426058424682,0.0207606486013688,5
2125,24009860401,Census Tract 8604.01, Calvert County, Maryland,2019,24009860401,Census Tract 8604.01,24009860401,2019,3.007269766729694,-0.0593539390775412,-0.5115947717142194,-0.2981105350057453,0.1750554395330829,-0.2432861098725315,-0.6470925134899674,0.2131052429638547,-0.5631002872036074,-0.6678848768875233,-0.9475602834199794,-0.8706913498769693,-0.5153448355946537,1.5093635041673854,1.5924301718809293,0.0322234287048832,5
2126,24009861001,Census Tract 8610.01,Calvert County,MD,2000,24009861001,Census Tract 8610.01,24009861001,2000,-1.6344780505890113,0.0432161932805689,-0.9136036727762904,0.3458745433036163,-0.208398072349849,-1.004955600008589,0.1084297753997808,-2.7206555073379737,-0.9940360677775256,-1.115604477559752,-1.3373527195939243,-0.8567946902014598,-0.4331953933484612,1.314882811224957,2.392831205676509,-0.2916287812187681,5
2127,24009861001,Census Tract 8610.01, Calvert County, Maryland,2012,24009861001,Census Tract 8610.01,24009861001,2012,-1.7599332901563842,0.0198639529429638,-0.612754784360578,0.2702816233431249,-0.293837684699141,0.4729280450714775,-0.3141330075864815,0.861311845355692,-0.8715496622208497,-1.177058541390836,-1.3974131392907083,-0.895700242567676,-0.4246611087861499,1.1904972924484776,2.5679882719746567,-0.2495999596492432,5
2128,24009861001,Census Tract 8610.01, Calvert County, Maryland,2019,24009861001,Census Tract 8610.01,24009861001,2019,-1.7706141737084593,0.5843062759523334,-0.8258365777624653,0.7254732148649871,0.215858536427259,0.6717029955692921,-0.3732201724378036,1.1745021233114368,-0.9740258919152572,-1.1877880005615296,-1.4048637734714462,-0.9032661207918972,-0.402438434132179,1.192087791276278,2.572214174386568,-0.233196635870937,5
2129,24009860900,Census Tract 8609,Calvert County,MD,2000,24009860900,Census Tract 8609,24009860900,2000,2.1289720972147923,-0.5024208477420501,-0.2806243725683602,-0.4811126239212678,0.806070135623865,0.2140333235922761,-0.468244957311113,-1.7237962718590727,-0.6152500954364447,-0.8073772399917842,-1.2448307452342904,-0.8613228399401852,-0.4789310025853415,3.656034178582708,1.0944004424832423,-0.0441693106124045,6
2130,24009860900,Census Tract 8609, Calvert County, Maryland,2012,24009860900,Census Tract 8609,24009860900,2012,1.4539151754129318,-0.3378637736694466,-0.0356849626097989,-0.5701547567943428,0.7299523516610363,0.1185326044642302,-0.3337336388197149,0.0672238693232685,-0.2485140360659875,-0.8468262979709301,-1.305767278068752,-0.9053091649575548,-0.498495643217176,3.325250871265768,1.2203262653357403,0.0148372852714168,6
