Unnamed: 0,tractid,tract,county,state,year,GEOID10,NAMELSAD10,tractid_nanda,year_nanda,pop,incpc,ppov,hinc,phs,mrent,mhmval,pown,pmulti,open_urban_space,low_development,medium_development,high_development,unclassified,forested,cultivated,cluster
134,53053072405,Census Tract 724.05, Pierce County, Washington,2019,53053072405,Census Tract 724.05,53053072405,2019,-0.6679012265706814,0.9231050452437836,-0.5609456093395604,0.9621848689967398,-0.6593653023931649,-0.4671856884727902,0.4388374773640208,1.178279842828709,-1.0803452161460487,0.5029234499475068,-1.0990848856048046,-1.4247915530568875,-0.6747719185358043,1.541464873509092,1.2254013936012758,-0.2495582306852877,3
135,53053061200,Census Tract 612,Pierce County,WA,2000,53053061200,Census Tract 612,53053061200,2000,0.6766734950811474,-1.030270790470866,1.4467700058867958,-1.033316518324163,0.7783611000880531,-1.0801426752785008,-1.1712626793768248,-0.5023456245901011,-0.063965964135877,-0.896959571331538,-0.0978032431451824,2.309597016673876,-0.0114895974124029,-0.6278742552164922,-0.7989661341016817,-0.3949410695475502,4
136,53053061200,Census Tract 612, Pierce County, Washington,2012,53053061200,Census Tract 612,53053061200,2012,0.154796089713039,-0.9447570965723876,0.2630542858475672,-0.8716302299863798,0.2216453637570429,-0.6014643818253119,-1.0015582860308112,-0.0947559017231942,-0.398839930952195,-0.930430395734327,-0.1106844679963608,2.257703042657597,-0.0445789700962525,-0.5817425130123508,-0.7550095359096088,-0.3724624109492413,4
137,53053061200,Census Tract 612, Pierce County, Washington,2019,53053061200,Census Tract 612,53053061200,2019,-0.1330244837834008,-0.4871503680076308,0.1776267991121844,-0.7262844824605748,0.582292285257772,-1.120048375348046,-0.8993622183204215,-0.299078098026607,-0.3458873789339222,-0.9276610675581162,-0.1180926025653605,2.2501560531638165,-0.0487406145762365,-0.5789482092244495,-0.7517915270936393,-0.3697719123556842,4
138,53053073404,Census Tract 734.04,Pierce County,WA,2000,53053073404,Census Tract 734.04,53053073404,2000,1.4246302090862193,-0.1926571169365367,-0.4962829704739823,-0.528524324629089,0.8733067373142559,-1.0957626268592031,-0.7456441301255501,0.2389928091217127,-0.1250380571949522,0.5626257491406228,0.4126197000683852,0.1577795784086614,-0.1077782256403301,-0.4598807177560213,-0.1585122198709556,-0.3580456511465285,1
139,53053073404,Census Tract 734.04, Pierce County, Washington,2012,53053073404,Census Tract 734.04,53053073404,2012,1.0534154031141274,-0.2272659689105473,-0.1522273402275163,-0.3182523663822098,0.9975462527383984,-0.4991792626612655,-0.5349951512806194,-0.0294080838115059,-0.0064785407083778,0.4686698025484966,0.3842296142884598,0.1521925128610571,-0.1182592561019288,-0.4309837571785,-0.0956732432939798,-0.3332880958336674,1
140,53053073404,Census Tract 734.04, Pierce County, Washington,2019,53053073404,Census Tract 734.04,53053073404,2019,0.6502862559112571,-0.5114270652623499,-0.7852703649998178,-0.707894782871109,0.8313638257481343,-1.1454515927361884,-0.7293712350099814,-0.0439589828882482,-0.0893605758561442,0.4711445313222758,0.3785581345404614,0.1500298726932347,-0.1194111604848504,-0.4280246911391605,-0.0903949817115349,-0.3342688545576777,1
141,53053073005,Census Tract 730.05,Pierce County,WA,2000,53053073005,Census Tract 730.05,53053073005,2000,0.2909078546200788,-0.7110576363867488,-0.191592555054769,-0.2056123007237094,1.279451518603939,-0.6271640794381306,-0.6482661072891402,0.2013125354127237,-1.1016157920195797,-0.2516512559144209,-1.3727137644095242,-1.4172562459704725,-0.6483897935525808,0.1478706723501094,1.5583086844325675,2.4365505902898565,7
142,53053073005,Census Tract 730.05, Pierce County, Washington,2012,53053073005,Census Tract 730.05,53053073005,2012,0.3837521150714901,-0.5608138839988193,0.4958707863943424,-0.5155826624686024,1.2476775494873973,-0.8133407000936936,-0.6656601934174033,0.9215142463789078,-1.0341176800329162,-0.2123439078783554,-1.360570137491632,-1.495618160661119,-0.6761676579252491,0.1185718964655427,1.6803501440197222,2.5997720049494464,7
143,53053073005,Census Tract 730.05, Pierce County, Washington,2019,53053073005,Census Tract 730.05,53053073005,2019,-0.2338302962757513,-0.593029872625372,0.5459164177315182,-0.8270808547386842,1.135014435887221,-0.431621184129391,-0.8853028136857235,0.721403118921803,-1.0728855476707675,-0.1937979809187007,-1.365424937390141,-1.511640139151718,-0.6795978962024165,0.1172156047322332,1.695108278399894,2.6184780371123058,7
144,53053072504,Census Tract 725.04,Pierce County,WA,2000,53053072504,Census Tract 725.04,53053072504,2000,-0.5406314148182246,-0.0508644614877859,-0.8772726700648728,-0.1226979689084439,0.2512041088112342,-0.4865845152118088,0.3309847965152063,0.2351737343450497,-0.8755230030358105,0.3257052154512191,-1.2652449426119745,-1.264698994411147,-0.6012769524403557,1.2079892453277892,1.4298560481403273,-0.1075644974433755,3
145,53053072504,Census Tract 725.04, Pierce County, Washington,2012,53053072504,Census Tract 725.04,53053072504,2012,-0.1403321973097042,-0.1804650958455995,-0.2394308578063025,0.2633209316474643,0.1518455715986857,0.2095104915467698,0.6382537872774146,0.6788940656747566,-0.9783253667762264,0.4221745466228506,-1.1985399204753089,-1.2980762744888574,-0.6213748194138111,1.0542032277844116,1.4542486305565954,-0.103840325424283,3
146,53053072504,Census Tract 725.04, Pierce County, Washington,2019,53053072504,Census Tract 725.04,53053072504,2019,-0.2007792102126856,-0.2366589917884828,-0.1435299358588926,0.2733518291856668,-0.2401891744260027,-1.6001691839839347,0.0673283609562418,1.0324461575566015,-1.0221332852960276,0.4375459000696023,-1.200654485591648,-1.3095691733942505,-0.6243896345256529,1.052431468157314,1.46734474746129,-0.0999733406451062,3
147,53053072309,Census Tract 723.09,Pierce County,WA,2000,53053072309,Census Tract 723.09,53053072309,2000,1.0474371384131744,0.1502391058411714,-0.0763463658242995,-0.4260433357713527,-0.5149521803245678,-0.147966006255856,-0.3231822711109424,-0.1283704119833011,0.5648933060209312,-0.3492951065053472,0.3576161423305048,-0.0898966149008638,-0.445842700297193,1.5235570908429965,-0.4717813339402942,-0.3592516836542186,1
148,53053072309,Census Tract 723.09, Pierce County, Washington,2012,53053072309,Census Tract 723.09,53053072309,2012,0.5789602869811521,-0.1161322342814001,-0.5706743020775061,-0.3790216427209802,-0.1382806746100941,-0.6124235017357454,-0.3701246007310648,-0.4816158527457508,0.5074894567451488,-0.359061671353537,0.3490514833021316,-0.0979648937047522,-0.4601783787527619,1.3442299967239806,-0.4390996753372549,-0.3724624109492413,1
149,53053072309,Census Tract 723.09, Pierce County, Washington,2019,53053072309,Census Tract 723.09,53053072309,2019,0.5098191401432277,0.2473300725715096,-0.2471310606590154,-0.5447006563255985,-0.4497451145495404,-0.6500888536674144,0.1533889590231814,-0.5942365676418284,0.2177122695157846,-0.3541124021446187,0.3504415101014286,-0.0988026390287668,-0.4596198648055558,1.3301488373627723,-0.4369934455925718,-0.3697719123556842,1
150,53053060300,Census Tract 603,Pierce County,WA,2000,53053060300,Census Tract 603,53053060300,2000,-0.1498651086474755,-0.2308518076149837,-0.1192418684923726,-0.4849638579143934,0.3869746767945362,0.0601137901127759,-0.7412675897733519,-0.1549471973341216,-0.5526847227067505,0.1631459224447022,-0.8814251523671653,0.1089312572638763,-0.4058657283659075,-0.2081775031228949,0.9872250548745092,-0.3949410695475502,1
151,53053060300,Census Tract 603, Pierce County, Washington,2012,53053060300,Census Tract 603,53053060300,2012,-0.5135437530963123,0.5206677329236338,-0.5795672822792011,-0.0121790360523404,-0.1182270322511118,0.3921624900539955,-0.2839267195308826,0.1615758763422316,-0.4201610720266278,0.1350593896962441,-0.9068790276858414,0.0736161129463443,-0.4218759366107144,-0.2031824796850828,1.0808750939636078,-0.3724624109492413,3
152,53053060300,Census Tract 603, Pierce County, Washington,2019,53053060300,Census Tract 603,53053060300,2019,-0.325822485817951,0.3575131735207692,-0.3960110599608248,-0.2255121441115854,0.012374670070488,0.2695076157833351,-0.4060049284119261,-0.1510816890515411,0.1057049639517569,0.1524341824972795,-0.9064555745742512,0.0656768443882005,-0.4257401453065417,-0.2095926350189642,1.0894043654396153,-0.3697719123556842,1
153,53053071706,Census Tract 717.06,Pierce County,WA,2000,53053071706,Census Tract 717.06,53053071706,2000,-1.6773614575376357,-0.6999746778588889,2.3834608052879798,-1.2904654794294337,1.5836594046104926,-1.0017089935294312,-1.0388763459161972,-2.33985415733456,0.8628567442570272,0.2146929593633804,-0.3024150389881023,0.5346191749862479,1.2942041538584974,-0.4656713082351147,-0.7775688441764543,-0.3371288525675018,4
154,53053071706,Census Tract 717.06, Pierce County, Washington,2012,53053071706,Census Tract 717.06,53053071706,2012,-2.03021199044189,-1.0644000808497072,1.688081471318099,-1.1458091264614287,0.8320045769154518,-1.1238490975559772,-1.145221421364448,-1.209746047173444,1.0173617240348287,-0.1776575482380465,-0.5438525931860209,0.6591481567695983,1.516144795481157,-0.4361802797910255,-0.7467489201971055,-0.3187513558419441,4
155,53053071706,Census Tract 717.06, Pierce County, Washington,2019,53053071706,Census Tract 717.06,53053071706,2019,-1.8891388566009604,-1.3677875609225694,0.8940314285781958,-1.3367588966624462,1.0837196456797322,-1.1784757753407733,-1.248717121364434,-1.5183426058013636,1.1719054920757164,-0.1723363211340858,-0.5470218493137126,0.6503688894840148,1.5107527803958782,-0.4332268929625586,-0.7435050991263501,-0.3156868980503953,4
156,53053071705,Census Tract 717.05,Pierce County,WA,2000,53053071705,Census Tract 717.05,53053071705,2000,-0.6727918657169241,-1.195165073346097,1.539227106162159,-1.1206035018172695,1.630074088119005,-0.9343564605252782,-1.010424821433541,-0.5639150878113212,-0.1670740756932309,0.2351674862081542,1.2803952539518322,0.3992239822811491,0.0625648196927285,-0.624712465031842,-0.7989661341016817,-0.3949410695475502,4
157,53053071705,Census Tract 717.05, Pierce County, Washington,2012,53053071705,Census Tract 717.05,53053071705,2012,-0.6339772693253242,-1.3040528274064225,1.495977314412986,-1.0949667567543953,1.6249681627880983,-1.1969098969588674,-1.1636923959073442,0.0567339594781692,-0.6764929567233,0.2031415192189015,1.217468424908771,0.3907582706710072,0.0503690225766715,-0.5789050969923584,-0.7550095359096088,-0.3724624109492413,4
158,53053071705,Census Tract 717.05, Pierce County, Washington,2019,53053071705,Census Tract 717.05,53053071705,2019,-0.771461296234954,-1.4434315425957966,1.576652765778218,-1.3547148769219717,1.2226730956629537,-0.9015807058100228,-1.0996022237236969,-0.1593370996239778,-0.5480293120171401,0.1978139355936788,1.2092682476949137,0.3937233133738053,0.0461325274268938,-0.5761076922299952,-0.7517915270936393,-0.3697719123556842,4
159,53053071704,Census Tract 717.04,Pierce County,WA,2000,53053071704,Census Tract 717.04,53053071704,2000,-0.1998717657442807,-1.3343908813030168,1.562149521337388,-1.3716711981550826,1.1618325337705082,-0.9603897131597824,-1.2445697302761445,-1.8315514584580583,2.14627170883758,-1.1014529832094773,-0.3405318929501058,0.9092995953920776,1.1513841573815011,0.1909318839529151,-0.7536514861377686,-0.3949410695475502,4
160,53053071704,Census Tract 717.04, Pierce County, Washington,2012,53053071704,Census Tract 717.04,53053071704,2012,-0.0218838489306211,-1.650144550165707,1.7733086589978748,-1.5292972305619923,1.7584025179178002,-1.1128899776455436,-1.6240985391432374,-2.4629887794449568,2.1808796421183856,-1.0968871429258038,-0.4051860822809042,0.8751222800849099,1.1185008809918875,0.1530607221379584,-0.7083588849793292,-0.3724624109492413,4
161,53053071704,Census Tract 717.04, Pierce County, Washington,2019,53053071704,Census Tract 717.04,53053071704,2019,-0.3632803833560922,-1.4554595425992711,2.004585853401558,-1.4380179028924918,2.3181582737265027,-1.0463790449224335,-1.392719508228917,-2.2561401058632344,1.813209442001147,-1.0851001286088204,-0.4124185911077632,0.8596318876911608,1.1134223418685647,0.15665808266852,-0.7049951051301048,-0.3697719123556842,4
162,53053072408,Census Tract 724.08,Pierce County,WA,2000,53053072408,Census Tract 724.08,53053072408,2000,0.931707446274854,0.3251273591156358,-0.5191388426761123,0.3878506269954335,-0.5051516680772007,-0.0179859677907361,0.0935574824084541,-0.1702587189031465,-0.3840710429727089,1.3630129820612746,-0.7329594342057194,-1.1033520911864176,-0.4615930614422207,0.3937378998888882,0.959727977440156,-0.2803994430345753,1
163,53053072408,Census Tract 724.08, Pierce County, Washington,2012,53053072408,Census Tract 724.08,53053072408,2012,0.4631588290686407,0.793990700070962,-1.0440502154554718,0.3274117584941923,-0.6431914368498867,0.6697935277849785,0.4590169231944962,0.5651640393340568,-0.288817370031182,1.41698929038068,-0.6874910891697524,-1.1113390555031124,-0.4373427235826584,0.3277809696524738,0.9379921160789866,-0.2657682512340409,1
164,53053072408,Census Tract 724.08, Pierce County, Washington,2019,53053072408,Census Tract 724.08,53053072408,2019,0.3847758645379623,0.1868038523705393,-0.9093897679143046,0.0241945314460028,-0.6703778700190822,0.0053141549466557,-0.0310874714866445,0.4988616594523493,-0.3483110409848398,1.3800701614108082,-0.6705585323732337,-1.0988596406717974,-0.4336995478466518,0.3267114744449894,0.9395166224069208,-0.263086141698132,1
165,53053071403,Census Tract 714.03,Pierce County,WA,2000,53053071403,Census Tract 714.03,53053071403,2000,-0.2970275566752164,-0.6026339983318024,0.7931261572649702,-0.4758311044100418,0.9277267961988384,-0.9187365089445758,-0.8430221529619599,0.0789019974465561,-0.4556277567087977,1.030645869817456,-0.0361330671470117,-0.7747835848979777,-0.5777721946079917,1.2927892819446063,-0.0225216979008773,-0.3872067306395371,1
166,53053071403,Census Tract 714.03, Pierce County, Washington,2012,53053071403,Census Tract 714.03,53053071403,2012,-0.6842681881901862,-0.7451565078424145,-0.0115441498211716,-0.6199850341164527,1.480851939963568,-0.4589958229896759,-0.909887523484586,0.1609376815187546,-0.4985530175256847,1.0530899091725143,-0.0133261801136151,-0.7879987044998363,-0.5938828959320144,1.1357572484600789,-0.0157153982083517,-0.3642503498662111,1
167,53053071403,Census Tract 714.03, Pierce County, Washington,2019,53053071403,Census Tract 714.03,53053071403,2019,-0.6381552491139222,-0.8302242396663669,0.1513811560400683,-0.6698720549463488,1.3179787710246742,-1.2623063927216427,-1.0663709036780469,0.3064903857776886,-0.6601470809606096,1.0729695553462466,-0.0090774148633759,-0.7926083447190646,-0.5965803139950865,1.116477913689542,-0.003905577698135,-0.3615026754124827,1
168,53053070207,Census Tract 702.07,Pierce County,WA,2000,53053070207,Census Tract 702.07,53053070207,2000,0.3209118488781619,-0.6674212290256197,-0.1197530283762958,-0.1768856397009305,1.640009819478214,-0.7417103910299484,-0.7533030757418969,-0.104732771367625,-0.6371413418203263,-0.7095888755003088,-1.432453599722139,-1.224860466189349,-0.6102149599435038,0.1602252771237386,2.042001650072299,1.26500274689022,3
169,53053070207,Census Tract 702.07, Pierce County, Washington,2012,53053070207,Census Tract 702.07,53053070207,2012,0.060831478149744,-0.7315123661651727,-0.0091019367249919,-0.3565256870079944,1.4796098941654516,-0.5905052619148784,-0.7080750238492389,0.2185493807981461,-0.5937592542512747,-0.6719616383807749,-1.4220574531078412,-1.30408802733122,-0.6327205815388922,0.1271369547146717,2.1705281274567083,1.3749556212883252,3
170,53053070207,Census Tract 702.07, Pierce County, Washington,2019,53053070207,Census Tract 702.07,53053070207,2019,0.1010873758299814,-0.4609977441468651,-0.24850311066588,-0.3954722922041634,1.0374691495819257,-0.7288388275706553,-0.5815344650633079,0.40286348745281,-0.6219746153009285,-0.5343532122006707,-1.4103316798206298,-1.3154626267904594,-0.6358508945381751,0.1113057282415117,2.1616179388147136,1.292036368799435,3
171,53053071209,Census Tract 712.09,Pierce County,WA,2000,53053071209,Census Tract 712.09,53053071209,2000,0.2194697730532142,-0.2202763959486395,-0.5390596822744815,0.9608340468563332,-0.3157945534216986,0.3985460743613284,-0.45460419670437,0.7576253667592149,-1.0583101584749683,-0.364817238743993,2.4922434228383725,0.163808505117054,-0.6227045124833809,-0.6278742552164922,-0.7369794452223548,-0.3543397229951804,1
172,53053071209,Census Tract 712.09, Pierce County, Washington,2012,53053071209,Census Tract 712.09,53053071209,2012,-0.3170121359533644,-0.1173059238880446,-0.9500350939758762,0.7706500268458579,-0.3170303579371011,1.0277914448591408,-0.6047743884426715,1.3706652009304765,-1.1341057518278146,-0.3201069794046284,2.510112299125452,0.0816482713325644,-0.6514156212516554,-0.5817425130123508,-0.6950623805491176,-0.3293532658876121,1
173,53053071209,Census Tract 712.09, Pierce County, Washington,2019,53053071209,Census Tract 712.09,53053071209,2019,-0.7659527818911097,-0.1435799275414117,-0.3054602850340018,0.3720952633020591,-0.1453623748103594,-0.1547261145986404,-0.5606583793936047,1.3403560237642742,-1.1147826685903843,-0.2971514694683334,2.501141255034398,0.0650932775666172,-0.6550988761573504,-0.5789482092244495,-0.6916570526153367,-0.3263626231006269,1
174,53053072406,Census Tract 724.06,Pierce County,WA,2000,53053072406,Census Tract 724.06,53053072406,2000,0.4523579189611927,-0.1168837789776822,-0.8612354240156295,0.6058190106326267,-0.7608672931892019,0.3464795690923203,-0.2937663387610862,0.401164489605321,-0.9147310591336778,0.8092815984626053,-0.9694783298335908,-1.3442115848570726,-0.6334382450050998,-0.1990174749782662,1.9992837299757769,-0.3075613925555975,3
175,53053072406,Census Tract 724.06, Pierce County, Washington,2012,53053072406,Census Tract 724.06,53053072406,2012,1.0673115780636286,0.3070562245143423,-0.6928447256335125,0.4340033338859239,-0.8773159211292995,0.8195681665609035,0.0950703136826163,0.8929859091941998,-0.8804774721529497,1.1046560095835285,-0.7963639801014607,-1.370247747852108,-0.6589461119862539,-0.2163488142718704,1.8771089394981468,-0.2894120277793688,3
176,53053072406,Census Tract 724.06, Pierce County, Washington,2019,53053072406,Census Tract 724.06,53053072406,2019,0.4068099219133395,0.1157945129004857,-0.4120701826675484,0.4813925344469971,-0.2986592883304506,-0.2106131928525534,-0.1729596455276885,0.9531912470524035,-0.7056711246231046,1.1397800247816663,-0.7928836467568426,-1.3744143058060685,-0.662623430354909,-0.2135607488952903,1.87427660418458,-0.2876499801161913,3
177,53053061601,Census Tract 616.01,Pierce County,WA,2000,53053061601,Census Tract 616.01,53053061601,2000,-2.020828464883658,-1.097830216455861,5.207782831240273,-2.435941406528864,1.8137275098000971,-1.8403136522060184,-1.0268368477542842,-1.107992872079283,2.790459104269797,-1.5035914266865869,-1.8687199477806893,-0.3418956401725151,4.893009537683269,-0.4281879955621561,-0.7989661341016817,-0.3949410695475502,0
178,53053061601,Census Tract 616.01, Pierce County, Washington,2012,53053061601,Census Tract 616.01,53053061601,2012,-1.8118435269497253,-0.6798700234728164,3.815729366122127,-1.992804505990627,0.0907236919090561,-1.613356453555342,-0.4139076514994112,-2.644446352368584,2.598344626887768,-1.4647545010079892,-1.926436513090269,-0.4065364987221858,4.805804304841932,-0.4025424525952256,-0.7550095359096088,-0.3724624109492413,0
179,53053061601,Census Tract 616.01, Pierce County, Washington,2019,53053061601,Census Tract 616.01,53053061601,2019,-1.922189942664026,-0.3221240009874829,3.1812578454426914,-1.7886076945941776,0.7552514402804382,-1.706862697014132,-0.3084411810984153,-2.142297872329796,2.708271431203157,-1.4582566600893128,-1.9327618257493184,-0.4237464883296524,4.797818941432615,-0.3995523034300598,-0.7517915270936393,-0.3697719123556842,0
180,53053061800,Census Tract 618,Pierce County,WA,2000,53053061800,Census Tract 618,53053061800,2000,-0.969259904219412,-1.171960772019944,1.4915979055974071,-1.2321891446340754,1.8176871045920504,-1.293615346881434,-1.2029925969302615,-0.3879930655773003,0.0187754004751834,-0.9094900241289344,-0.1385936513328753,2.1060380273076555,0.2445223579137575,-0.6058812764819447,-0.7989661341016817,-0.3949410695475502,4
181,53053061800,Census Tract 618, Pierce County, Washington,2012,53053061800,Census Tract 618,53053061800,2012,-1.39164966538147,-1.1531603573521942,1.7289963317512709,-1.1127823458425317,1.3368948762600132,-1.0325230983023643,-1.303934980399704,-0.2971838461165071,-0.1712576530621229,-1.119451344948616,-0.2764014097810902,2.155006069840764,0.3236328508092934,-0.5620058364638205,-0.7550095359096088,-0.3724624109492413,4
182,53053061800,Census Tract 618, Pierce County, Washington,2019,53053061800,Census Tract 618,53053061800,2019,-1.4021861886051252,-0.8369555057233573,0.2351792898206128,-0.8180594926759274,1.0047322457784311,-1.018435505795477,-1.115791841181834,0.0007561392256404,-0.4304479852777071,-1.1313403475192425,-0.2837107192181567,2.153691632053493,0.3191809326684885,-0.5591899627230096,-0.7517915270936393,-0.3697719123556842,4
183,53053072603,Census Tract 726.03,Pierce County,WA,2000,53053072603,Census Tract 726.03,53053072603,2000,0.9024178328324394,-0.741792020980158,0.0477627347154922,-0.6696668787872512,0.8670147088316454,-0.8365262373849842,-0.6535480860038329,-7.23581964606661,-1.1158965359775654,-0.6156522594648252,-1.8063777858711103,-1.4288450193238615,-0.6455950183451067,1.349148339104656,1.98282711267268,0.6305627916953038,3
184,53053072603,Census Tract 726.03, Pierce County, Washington,2012,53053072603,Census Tract 726.03,53053072603,2012,0.4704377778517128,-0.8091225914045375,0.0106435569671797,-0.9771272035061708,0.6274945003583654,-0.7475859806310924,-0.6971292611571523,0.9886157587870508,-1.094390566086238,-0.5641575026349306,-1.7935049073804503,-1.5106481769181694,-0.6730737407991324,1.1936176005572074,2.112675346366536,0.6899597688575767,3
185,53053072603,Census Tract 726.03, Pierce County, Washington,2019,53053072603,Census Tract 726.03,53053072603,2019,0.0933754557485994,-0.863328826831893,0.5648979604459871,-1.1236292179298173,0.0528929560857193,-1.5239595318195078,-0.9602863050707796,0.8380875898129755,-1.065078486143465,-0.5452072208090933,-1.7997889144266883,-1.529127458737776,-0.6767399218867406,1.1954217795130773,2.129411201792013,0.6926218078360928,3
186,53053072602,Census Tract 726.02,Pierce County,WA,2000,53053072602,Census Tract 726.02,53053072602,2000,-0.6606473918505571,-0.3667920507823596,0.894197587528529,-0.4324366877590617,0.6292517002341224,-0.1585655320170579,-0.6066889739432574,-6.820969798822606,-1.0154179941364316,-0.392472031627737,-1.7322269464840712,-1.4264887399331068,-0.6441078444904411,1.11021754624111,2.2229438991458994,-0.0368831270633332,3
187,53053072602,Census Tract 726.02, Pierce County, Washington,2012,53053072602,Census Tract 726.02,53053072602,2012,-0.4606059437648785,-0.3990647850831298,-0.6807303894921705,-0.202451037309323,0.3973700444547381,-0.6343417415566125,-0.4604271429407793,0.8642639645327346,-1.1341057518278146,-0.3443817994884463,-1.7211170816122308,-1.5105365663168766,-0.6721823680224086,0.9765647054187044,2.365019224583775,-0.0149705138835377,3
188,53053072602,Census Tract 726.02, Pierce County, Washington,2019,53053072602,Census Tract 726.02,53053072602,2019,-0.7472238331220391,-0.3392832120016139,-0.3178518857741825,-0.6766091618714204,0.0902142240415392,-1.6408143318049622,-0.8196922587237992,1.0244691388350675,-1.104330810438809,-0.3226191153248727,-1.7273092371954035,-1.529002363347295,-0.6758492518089101,0.9754429595522424,2.381004351045789,-0.0078049863024153,3
189,53053061500,Census Tract 615,Pierce County,WA,2000,53053061500,Census Tract 615,53053061500,2000,0.1751781624817582,-0.1748945322930654,1.8441930812857847,-1.662590909784612,-0.2311856888546184,-1.3508885026773427,0.4119507930308729,-1.987497005439229,2.590183068034954,-0.6079765185852706,-0.7345818413044628,1.3091081164381522,1.2997744643625322,-0.5748350357164218,-0.6535629588006266,-0.3949410695475502,0
190,53053061500,Census Tract 615, Pierce County, Washington,2012,53053061500,Census Tract 615,53053061500,2012,-0.2065044589739964,-0.1580916377189395,1.5307914571192884,-1.3633329398405185,0.0598315073079185,-1.291888936182625,-0.261351083978454,-2.510203814155924,2.513701153302847,-0.6319967666304083,-0.8271957783018336,1.2794113904315148,1.2968908810055355,-0.5341446895299409,-0.6053194670266812,-0.3724624109492413,0
191,53053061500,Census Tract 615, Pierce County, Washington,2019,53053061500,Census Tract 615,53053061500,2019,-0.2178556046786029,-0.1521871202044485,0.8188889018786242,-1.1617965189645576,-0.6199141364343622,-1.0438387231836193,-0.3369860329324992,-2.252590854189784,2.476179306184349,-0.6135255881509685,-0.8341766220699652,1.2644634313586964,1.2916717110946665,-0.5312983667099299,-0.6016337160554808,-0.3697719123556842,0
192,53053061300,Census Tract 613,Pierce County,WA,2000,53053061300,Census Tract 613,53053061300,2000,0.4887913405602936,-1.235515915917682,2.8211310310405864,-1.3681841468170577,1.3754320223847727,-1.4185749595270534,-1.2784879180056803,-1.876295743114493,0.2187532518130123,-1.3024863095023365,-0.2358020972389935,2.3969041435074696,0.2694401803143064,-0.6230731428143286,-0.7989661341016817,-0.3949410695475502,4
193,53053061300,Census Tract 613, Pierce County, Washington,2012,53053061300,Census Tract 613,53053061300,2012,0.1402381921468947,-1.276837899652354,2.427443123011725,-1.3992283322617425,0.9570420549413045,-0.9740744587800522,-1.0460254469674133,-0.8091186139565018,0.1169715505294234,-1.2704386139958137,-0.2634736706069063,2.3099342674580576,0.2445266653660244,-0.5774339560088473,-0.7550095359096088,-0.3724624109492413,4
194,53053061300,Census Tract 613, Pierce County, Washington,2019,53053061300,Census Tract 613,53053061300,2019,-0.205186021687761,-1.13484161590115,1.78633018881722,-1.2449260572031016,0.7038514584895774,-1.2597660709828284,-0.9964999230692444,-0.6216800019052966,0.0042617415714061,-1.2611469116543372,-0.2707906894882561,2.296368957415784,0.2401371092699407,-0.5746349434559496,-0.7517915270936393,-0.3697719123556842,4
195,53053061700,Census Tract 617,Pierce County,WA,2000,53053061700,Census Tract 617,53053061700,2000,-0.0769982654492736,-1.3939417431134986,2.7441981501243733,-1.4471686271243898,1.866440059245254,-1.5851877763878792,-1.2730172425654327,-2.59833741942411,0.2175295420027069,0.7742040981689639,0.1690269655957942,0.9444230050503012,0.2130088090164265,-0.6106117719270462,-0.7989661341016817,-0.3859679255093554,4
196,53053061700,Census Tract 617, Pierce County, Washington,2012,53053061700,Census Tract 617,53053061700,2012,-0.3759054488345845,-1.0037349993062716,2.0204808751057324,-1.017514238091565,0.4496601589373091,-0.8352589399145607,-1.0665487520150756,-0.7885425972372946,0.072988439342939,0.6272035018895133,0.0821081908460916,0.9769060752548026,0.2337903111597238,-0.5662510212403421,-0.7550095359096088,-0.3629350282181664,4
197,53053061700,Census Tract 617, Pierce County, Washington,2019,53053061700,Census Tract 617,53053061700,2019,0.0779516155858354,-1.061128735145912,1.647856535267222,-0.8481885287957753,0.4419537411312702,-0.8126694449515248,-1.0791521806186817,-0.6941645709130498,0.056447192525458,0.6149042091553035,0.0770558759921637,0.9767643533160644,0.2389800771044701,-0.5634397870058582,-0.7517915270936393,-0.3601781959359868,4
198,53053070307,Census Tract 703.07,Pierce County,WA,2000,53053070307,Census Tract 703.07,53053070307,2000,-0.4021011766609035,0.5523447083331772,-0.5245873881344666,1.5700162300551508,-0.3080479283672742,0.8359047764148173,0.7084614872348378,0.319631166595477,-1.0940134072669467,-0.7019896331115807,-1.4227788732224491,-1.2946670029906306,-0.6427361101012551,1.737056531705518,0.923342735244454,2.0053585743583278,3
199,53053070307,Census Tract 703.07, Pierce County, Washington,2012,53053070307,Census Tract 703.07,53053070307,2012,0.2031018407279723,0.4171629807376755,-0.5674514707060992,1.3684536284939617,0.1990527904513519,0.9182002457548052,0.7641300582364106,1.0520831618545148,-1.1181146893790697,-0.5572903918591651,-1.3507403163670124,-1.3240453979748907,-0.6706473037585687,1.54738928552795,0.9434600662667226,2.0198223325182525,3
200,53053070307,Census Tract 703.07, Pierce County, Washington,2019,53053070307,Census Tract 703.07,53053070307,2019,0.0768499127170665,1.2084114122986769,-0.7946048333510908,0.7738928505586881,-0.2006909991807827,-0.6500888536674144,0.2935569628054742,1.17213683601541,-1.116212496333408,-0.5110206640901301,-1.3506528971395524,-1.3375352956895252,-0.6740979735161586,1.5402625063048458,0.9549540904001595,1.9976433493349044,3
